"253170210","CHRZ¥STOWO","2024","01",9.4,"",2.1,"",-14.6,"",-2.8,"",-.5,"",-19.0,"",48.5,"",11.5,"","03","",3,"",15,10,10
"253170210","CHRZ¥STOWO","2024","02",13.2,"",7.6,"",-2.4,"",2.5,"",4.9,"",-7.0,"",73.3,"",10.3,"","23","",0,"",0,26,1
"253170210","CHRZ¥STOWO","2024","03",21.8,"",10.9,"",-2.9,"",3.0,"",6.4,"",-8.7,"",26.1,"",7.1,"","23","",0,"",0,14,1
"253170210","CHRZ¥STOWO","2024","04",26.5,"",15.7,"",-2.1,"",5.3,"",10.1,"",-6.1,"",41.3,"",11.1,"","15","",0,"",0,10,2
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2024","01",5.3,"",.0,"",-23.1,"",-6.4,"",-3.2,"",-24.8,"",49.5,"",9.1,"","20","",0,"",21,4,15
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2024","02",13.0,"",7.0,"",-8.3,"",.1,"",3.3,"",-9.1,"",94.5,"",18.9,"","06","",2,"",3,16,6
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2024","03",23.9,"",9.7,"",-8.8,"",-.1,"",4.3,"",-10.7,"",26.9,"",8.2,"","23","",0,"",0,10,1
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2024","04",26.6,"",14.7,"",-4.1,"",3.7,"",9.1,"",-4.8,"",47.9,"",9.1,"","05","",0,"",0,15,0
"253220330","MARIANOWO II","2024","01",4.9,"",.1,"",-18.6,"",-5.0,"",-2.5,"",-21.8,"",45.6,"",10.7,"","01","",25,"",26,5,14
"253220330","MARIANOWO II","2024","02",13.2,"",7.0,"",-3.3,"",1.8,"",4.1,"",-5.4,"",70.5,"",12.0,"","06","",2,"",3,17,5
"253220330","MARIANOWO II","2024","03",22.8,"",9.1,"",-4.8,"",1.8,"",4.9,"",-5.0,"",23.3,"",7.9,"","23","",0,"",0,8,3
"253220330","MARIANOWO II","2024","04",25.7,"",14.7,"",-1.0,"",5.9,"",10.0,"",-2.3,"",37.0,"",9.0,"","17","",0,"",0,14,0
"253230020","RÓ¯ANYSTOK","2024","01",4.4,"",-.4,"",-21.4,"",-6.0,"",-3.3,"",-24.1,"",.0,"8",.0,"8","13","",28,"",29,0,0
"253230020","RÓ¯ANYSTOK","2024","02",13.6,"",6.9,"",-5.2,"",1.4,"",3.8,"",-6.9,"",77.4,"",16.0,"","06","",2,"",1,17,4
"253230020","RÓ¯ANYSTOK","2024","03",23.7,"",9.0,"",-5.2,"",1.3,"",4.7,"",-7.3,"",34.1,"",7.4,"","05","",5,"",1,9,2
"253230020","RÓ¯ANYSTOK","2024","04",27.1,"",14.7,"",-1.2,"",5.6,"",9.8,"",-3.6,"",57.0,"",16.5,"","14","",0,"",0,15,0
"254180090","GDAÑSK-RÊBIECHOWO","2024","01",7.7,"",1.6,"",-13.8,"",-3.1,"",-.8,"",.0,"8",65.5,"",12.6,"","03","",22,"",21,6,13
"254180090","GDAÑSK-RÊBIECHOWO","2024","02",13.4,"",6.4,"",-5.1,"",1.5,"",3.7,"",.0,"8",91.2,"",19.5,"","06","",4,"",4,22,4
"254180090","GDAÑSK-RÊBIECHOWO","2024","03",21.6,"",9.0,"",-4.5,"",2.3,"",5.1,"",.0,"8",25.2,"",13.3,"","11","",2,"",1,8,5
"254180090","GDAÑSK-RÊBIECHOWO","2024","04",24.2,"",13.6,"",-1.7,"",4.9,"",8.8,"",.0,"8",60.1,"",16.5,"","19","",0,"",0,8,7
"254200080","LIDZBARK WARMIÑSKI","2024","01",7.2,"",.9,"",-22.0,"",-4.4,"",-1.8,"",-23.0,"",74.1,"",11.5,"","24","",22,"",24,6,16
"254200080","LIDZBARK WARMIÑSKI","2024","02",13.7,"",7.2,"",-3.2,"",1.8,"",4.3,"",-8.0,"",90.1,"",23.3,"","06","",2,"",1,19,6
"254200080","LIDZBARK WARMIÑSKI","2024","03",22.5,"",9.8,"",-5.3,"",2.0,"",5.5,"",-10.5,"",33.2,"",7.8,"","11","",0,"",0,11,3
"254200080","LIDZBARK WARMIÑSKI","2024","04",25.9,"",14.3,"",-1.2,"",5.2,"",9.6,"",-4.4,"",40.8,"",10.2,"","16","",0,"",0,15,1
"254220090","OLECKO","2024","01",5.0,"",-.3,"",-19.2,"",-6.1,"",-3.3,"",-21.2,"",54.9,"",8.8,"","24","",31,"",30,6,15
"254220090","OLECKO","2024","02",10.5,"",5.6,"",-4.9,"",.8,"",3.0,"",-6.0,"",108.0,"",20.5,"","06","",8,"",5,18,5
"254220090","OLECKO","2024","03",22.4,"",8.4,"",-4.9,"",.9,"",4.2,"",-5.6,"",32.8,"",8.0,"","28","",0,"",0,7,4
"254220090","OLECKO","2024","04",26.2,"",13.5,"",-.9,"",5.2,"",9.1,"",-1.7,"",51.9,"",7.3,"","16","",0,"",0,18,0
